Date,Pref,Positive,Tested,Inpatient,Discharged,Unconfirmed,Deaths.cumulative
2020/1/26,Hokkaido,0,,,,,
2020/1/26,Aomori,0,,,,,
2020/1/26,Iwate,0,,,,,
2020/1/26,Miyagi,0,,,,,
2020/1/26,Akita,0,,,,,
2020/1/26,Yamagata,0,,,,,
2020/1/26,Fukushima,0,,,,,
2020/1/26,Ibaraki,0,,,,,
2020/1/26,Tochigi,0,,,,,
2020/1/26,Gunma,0,,,,,
2020/1/26,Saitama,0,,,,,
2020/1/26,Chiba,0,,,,,
2020/1/26,Tokyo,0,,,,,
2020/1/26,Kanagawa,0,,,,,
2020/1/26,Niigata,0,,,,,
2020/1/26,Toyama,0,,,,,
2020/1/26,Ishikawa,0,,,,,
2020/1/26,Fukui,0,,,,,
2020/1/26,Yamanashi,0,,,,,
2020/1/26,Nagano,0,,,,,
2020/1/26,Gifu,0,,,,,
2020/1/26,Shizuoka,0,,,,,
2020/1/26,Aichi,1,,,,,
2020/1/26,Mie,0,,,,,
2020/1/26,Shiga,0,,,,,
2020/1/26,Kyoto,0,,,,,
2020/1/26,Osaka,0,,,,,
2020/1/26,Hyogo,0,,,,,
2020/1/26,Nara,0,,,,,
2020/1/26,Wakayama,0,,,,,
2020/1/26,Tottori,0,,,,,
2020/1/26,Shimane,0,,,,,
2020/1/26,Okayama,0,,,,,
2020/1/26,Hiroshima,0,,,,,
2020/1/26,Yamaguchi,0,,,,,
2020/1/26,Tokushima,0,,,,,
2020/1/26,Kagawa,0,,,,,
2020/1/26,Ehime,0,,,,,
2020/1/26,Kochi,0,,,,,
2020/1/26,Fukuoka,0,,,,,
2020/1/26,Saga,0,,,,,
2020/1/26,Nagasaki,0,,,,,
2020/1/26,Kumamoto,0,,,,,
2020/1/26,Oita,0,,,,,
2020/1/26,Miyazaki,0,,,,,
2020/1/26,Kagoshima,0,,,,,
2020/1/26,Okinawa,0,,,,,
2020/1/27,Hokkaido,0,,,,,
2020/1/27,Aomori,0,,,,,
2020/1/27,Iwate,0,,,,,
2020/1/27,Miyagi,0,,,,,
2020/1/27,Akita,0,,,,,
2020/1/27,Yamagata,0,,,,,
2020/1/27,Fukushima,0,,,,,
2020/1/27,Ibaraki,0,,,,,
2020/1/27,Tochigi,0,,,,,
2020/1/27,Gunma,0,,,,,
2020/1/27,Saitama,0,,,,,
2020/1/27,Chiba,0,,,,,
2020/1/27,Tokyo,0,,,,,
2020/1/27,Kanagawa,0,,,,,
2020/1/27,Niigata,0,,,,,
2020/1/27,Toyama,0,,,,,
2020/1/27,Ishikawa,0,,,,,
2020/1/27,Fukui,0,,,,,
2020/1/27,Yamanashi,0,,,,,
2020/1/27,Nagano,0,,,,,
2020/1/27,Gifu,0,,,,,
2020/1/27,Shizuoka,0,,,,,
2020/1/27,Aichi,0,,,,,
2020/1/27,Mie,0,,,,,
2020/1/27,Shiga,0,,,,,
2020/1/27,Kyoto,0,,,,,
2020/1/27,Osaka,0,,,,,
2020/1/27,Hyogo,0,,,,,
2020/1/27,Nara,0,,,,,
2020/1/27,Wakayama,0,,,,,
2020/1/27,Tottori,0,,,,,
2020/1/27,Shimane,0,,,,,
2020/1/27,Okayama,0,,,,,
2020/1/27,Hiroshima,0,,,,,
2020/1/27,Yamaguchi,0,,,,,
2020/1/27,Tokushima,0,,,,,
2020/1/27,Kagawa,0,,,,,
2020/1/27,Ehime,0,,,,,
2020/1/27,Kochi,0,,,,,
2020/1/27,Fukuoka,0,,,,,
2020/1/27,Saga,0,,,,,
2020/1/27,Nagasaki,0,,,,,
2020/1/27,Kumamoto,0,,,,,
2020/1/27,Oita,0,,,,,
2020/1/27,Miyazaki,0,,,,,
2020/1/27,Kagoshima,0,,,,,
2020/1/27,Okinawa,0,,,,,
2020/1/28,Hokkaido,1,,,,,
2020/1/28,Aomori,0,,,,,
2020/1/28,Iwate,0,,,,,
2020/1/28,Miyagi,0,,,,,
2020/1/28,Akita,0,,,,,
2020/1/28,Yamagata,0,,,,,
2020/1/28,Fukushima,0,,,,,
2020/1/28,Ibaraki,0,,,,,
2020/1/28,Tochigi,0,,,,,
2020/1/28,Gunma,0,,,,,
2020/1/28,Saitama,0,,,,,
2020/1/28,Chiba,0,,,,,
2020/1/28,Tokyo,0,,,,,
2020/1/28,Kanagawa,0,,,,,
2020/1/28,Niigata,0,,,,,
2020/1/28,Toyama,0,,,,,
2020/1/28,Ishikawa,0,,,,,
2020/1/28,Fukui,0,,,,,
2020/1/28,Yamanashi,0,,,,,
2020/1/28,Nagano,0,,,,,
2020/1/28,Gifu,0,,,,,
2020/1/28,Shizuoka,0,,,,,
2020/1/28,Aichi,1,,,,,
2020/1/28,Mie,0,,,,,
2020/1/28,Shiga,0,,,,,
2020/1/28,Kyoto,0,,,,,
2020/1/28,Osaka,0,,,,,
2020/1/28,Hyogo,0,,,,,
2020/1/28,Nara,1,,,,,
2020/1/28,Wakayama,0,,,,,
2020/1/28,Tottori,0,,,,,
2020/1/28,Shimane,0,,,,,
2020/1/28,Okayama,0,,,,,
2020/1/28,Hiroshima,0,,,,,
2020/1/28,Yamaguchi,0,,,,,
2020/1/28,Tokushima,0,,,,,
2020/1/28,Kagawa,0,,,,,
2020/1/28,Ehime,0,,,,,
2020/1/28,Kochi,0,,,,,
2020/1/28,Fukuoka,0,,,,,
2020/1/28,Saga,0,,,,,
2020/1/28,Nagasaki,0,,,,,
2020/1/28,Kumamoto,0,,,,,
2020/1/28,Oita,0,,,,,
2020/1/28,Miyazaki,0,,,,,
2020/1/28,Kagoshima,0,,,,,
2020/1/28,Okinawa,0,,,,,
2020/1/29,Hokkaido,0,,,,,
2020/1/29,Aomori,0,,,,,
2020/1/29,Iwate,0,,,,,
2020/1/29,Miyagi,0,,,,,
2020/1/29,Akita,0,,,,,
2020/1/29,Yamagata,0,,,,,
2020/1/29,Fukushima,0,,,,,
2020/1/29,Ibaraki,0,,,,,
2020/1/29,Tochigi,0,,,,,
2020/1/29,Gunma,0,,,,,
2020/1/29,Saitama,0,,,,,
2020/1/29,Chiba,0,,,,,
2020/1/29,Tokyo,0,,,,,
2020/1/29,Kanagawa,0,,,,,
2020/1/29,Niigata,0,,,,,
2020/1/29,Toyama,0,,,,,
2020/1/29,Ishikawa,0,,,,,
2020/1/29,Fukui,0,,,,,
2020/1/29,Yamanashi,0,,,,,
2020/1/29,Nagano,0,,,,,
2020/1/29,Gifu,0,,,,,
2020/1/29,Shizuoka,0,,,,,
2020/1/29,Aichi,0,,,,,
2020/1/29,Mie,0,,,,,
2020/1/29,Shiga,0,,,,,
2020/1/29,Kyoto,0,,,,,
2020/1/29,Osaka,1,,,,,
2020/1/29,Hyogo,0,,,,,
2020/1/29,Nara,0,,,,,
2020/1/29,Wakayama,0,,,,,
2020/1/29,Tottori,0,,,,,
2020/1/29,Shimane,0,,,,,
2020/1/29,Okayama,0,,,,,
2020/1/29,Hiroshima,0,,,,,
2020/1/29,Yamaguchi,0,,,,,
2020/1/29,Tokushima,0,,,,,
2020/1/29,Kagawa,0,,,,,
2020/1/29,Ehime,0,,,,,
2020/1/29,Kochi,0,,,,,
2020/1/29,Fukuoka,0,,,,,
2020/1/29,Saga,0,,,,,
2020/1/29,Nagasaki,0,,,,,
2020/1/29,Kumamoto,0,,,,,
2020/1/29,Oita,0,,,,,
2020/1/29,Miyazaki,0,,,,,
2020/1/29,Kagoshima,0,,,,,
2020/1/29,Okinawa,0,,,,,
2020/1/30,Hokkaido,0,,,,,
2020/1/30,Aomori,0,,,,,
2020/1/30,Iwate,0,,,,,
2020/1/30,Miyagi,0,,,,,
2020/1/30,Akita,0,,,,,
2020/1/30,Yamagata,0,,,,,
2020/1/30,Fukushima,0,,,,,
2020/1/30,Ibaraki,0,,,,,
2020/1/30,Tochigi,0,,,,,
2020/1/30,Gunma,0,,,,,
2020/1/30,Saitama,0,,,,,
2020/1/30,Chiba,1,,,,,
2020/1/30,Tokyo,0,,,,,
2020/1/30,Kanagawa,0,,,,,
2020/1/30,Niigata,0,,,,,
2020/1/30,Toyama,0,,,,,
2020/1/30,Ishikawa,0,,,,,
2020/1/30,Fukui,0,,,,,
2020/1/30,Yamanashi,0,,,,,
2020/1/30,Nagano,0,,,,,
2020/1/30,Gifu,0,,,,,
2020/1/30,Shizuoka,0,,,,,
2020/1/30,Aichi,0,,,,,
2020/1/30,Mie,1,,,,,
2020/1/30,Shiga,0,,,,,
2020/1/30,Kyoto,1,,,,,
2020/1/30,Osaka,0,,,,,
2020/1/30,Hyogo,0,,,,,
2020/1/30,Nara,0,,,,,
2020/1/30,Wakayama,0,,,,,
2020/1/30,Tottori,0,,,,,
2020/1/30,Shimane,0,,,,,
2020/1/30,Okayama,0,,,,,
2020/1/30,Hiroshima,0,,,,,
2020/1/30,Yamaguchi,0,,,,,
2020/1/30,Tokushima,0,,,,,
2020/1/30,Kagawa,0,,,,,
2020/1/30,Ehime,0,,,,,
2020/1/30,Kochi,0,,,,,
2020/1/30,Fukuoka,0,,,,,
2020/1/30,Saga,0,,,,,
2020/1/30,Nagasaki,0,,,,,
2020/1/30,Kumamoto,0,,,,,
2020/1/30,Oita,0,,,,,
2020/1/30,Miyazaki,0,,,,,
2020/1/30,Kagoshima,0,,,,,
2020/1/30,Okinawa,0,,,,,
2020/1/31,Hokkaido,0,,,,,
2020/1/31,Aomori,0,,,,,
2020/1/31,Iwate,0,,,,,
2020/1/31,Miyagi,0,,,,,
2020/1/31,Akita,0,,,,,
2020/1/31,Yamagata,0,,,,,
2020/1/31,Fukushima,0,,,,,
2020/1/31,Ibaraki,0,,,,,
2020/1/31,Tochigi,0,,,,,
2020/1/31,Gunma,0,,,,,
2020/1/31,Saitama,0,,,,,
2020/1/31,Chiba,0,,,,,
2020/1/31,Tokyo,0,,,,,
2020/1/31,Kanagawa,0,,,,,
2020/1/31,Niigata,0,,,,,
2020/1/31,Toyama,0,,,,,
2020/1/31,Ishikawa,0,,,,,
2020/1/31,Fukui,0,,,,,
2020/1/31,Yamanashi,0,,,,,
2020/1/31,Nagano,0,,,,,
2020/1/31,Gifu,0,,,,,
2020/1/31,Shizuoka,0,,,,,
2020/1/31,Aichi,0,,,,,
2020/1/31,Mie,0,,,,,
2020/1/31,Shiga,0,,,,,
2020/1/31,Kyoto,0,,,,,
2020/1/31,Osaka,0,,,,,
2020/1/31,Hyogo,0,,,,,
2020/1/31,Nara,0,,,,,
2020/1/31,Wakayama,0,,,,,
2020/1/31,Tottori,0,,,,,
2020/1/31,Shimane,0,,,,,
2020/1/31,Okayama,0,,,,,
2020/1/31,Hiroshima,0,,,,,
2020/1/31,Yamaguchi,0,,,,,
2020/1/31,Tokushima,0,,,,,
2020/1/31,Kagawa,0,,,,,
2020/1/31,Ehime,0,,,,,
2020/1/31,Kochi,0,,,,,
2020/1/31,Fukuoka,0,,,,,
2020/1/31,Saga,0,,,,,
2020/1/31,Nagasaki,0,,,,,
2020/1/31,Kumamoto,0,,,,,
2020/1/31,Oita,0,,,,,
2020/1/31,Miyazaki,0,,,,,
2020/1/31,Kagoshima,0,,,,,
2020/1/31,Okinawa,0,,,,,
2020/2/1,Hokkaido,0,,,,,
2020/2/1,Aomori,0,,,,,
2020/2/1,Iwate,0,,,,,
2020/2/1,Miyagi,0,,,,,
2020/2/1,Akita,0,,,,,
2020/2/1,Yamagata,0,,,,,
2020/2/1,Fukushima,0,,,,,
2020/2/1,Ibaraki,0,,,,,
2020/2/1,Tochigi,0,,,,,
2020/2/1,Gunma,0,,,,,
2020/2/1,Saitama,0,,,,,
2020/2/1,Chiba,0,,,,,
2020/2/1,Tokyo,0,,,,,
2020/2/1,Kanagawa,0,,,,,
2020/2/1,Niigata,0,,,,,
2020/2/1,Toyama,0,,,,,
2020/2/1,Ishikawa,0,,,,,
2020/2/1,Fukui,0,,,,,
2020/2/1,Yamanashi,0,,,,,
2020/2/1,Nagano,0,,,,,
2020/2/1,Gifu,0,,,,,
2020/2/1,Shizuoka,0,,,,,
2020/2/1,Aichi,0,,,,,
2020/2/1,Mie,0,,,,,
2020/2/1,Shiga,0,,,,,
2020/2/1,Kyoto,0,,,,,
2020/2/1,Osaka,0,,,,,
2020/2/1,Hyogo,0,,,,,
2020/2/1,Nara,0,,,,,
2020/2/1,Wakayama,0,,,,,
2020/2/1,Tottori,0,,,,,
2020/2/1,Shimane,0,,,,,
2020/2/1,Okayama,0,,,,,
2020/2/1,Hiroshima,0,,,,,
2020/2/1,Yamaguchi,0,,,,,
2020/2/1,Tokushima,0,,,,,
2020/2/1,Kagawa,0,,,,,
2020/2/1,Ehime,0,,,,,
2020/2/1,Kochi,0,,,,,
2020/2/1,Fukuoka,0,,,,,
2020/2/1,Saga,0,,,,,
2020/2/1,Nagasaki,0,,,,,
2020/2/1,Kumamoto,0,,,,,
2020/2/1,Oita,0,,,,,
2020/2/1,Miyazaki,0,,,,,
2020/2/1,Kagoshima,0,,,,,
2020/2/1,Okinawa,0,,,,,
2020/2/2,Hokkaido,0,,,,,
2020/2/2,Aomori,0,,,,,
2020/2/2,Iwate,0,,,,,
2020/2/2,Miyagi,0,,,,,
2020/2/2,Akita,0,,,,,
2020/2/2,Yamagata,0,,,,,
2020/2/2,Fukushima,0,,,,,
2020/2/2,Ibaraki,0,,,,,
2020/2/2,Tochigi,0,,,,,
2020/2/2,Gunma,0,,,,,
2020/2/2,Saitama,0,,,,,
2020/2/2,Chiba,0,,,,,
2020/2/2,Tokyo,0,,,,,
2020/2/2,Kanagawa,0,,,,,
2020/2/2,Niigata,0,,,,,
2020/2/2,Toyama,0,,,,,
2020/2/2,Ishikawa,0,,,,,
2020/2/2,Fukui,0,,,,,
2020/2/2,Yamanashi,0,,,,,
2020/2/2,Nagano,0,,,,,
2020/2/2,Gifu,0,,,,,
2020/2/2,Shizuoka,0,,,,,
2020/2/2,Aichi,0,,,,,
2020/2/2,Mie,0,,,,,
2020/2/2,Shiga,0,,,,,
2020/2/2,Kyoto,0,,,,,
2020/2/2,Osaka,0,,,,,
2020/2/2,Hyogo,0,,,,,
2020/2/2,Nara,0,,,,,
2020/2/2,Wakayama,0,,,,,
2020/2/2,Tottori,0,,,,,
2020/2/2,Shimane,0,,,,,
2020/2/2,Okayama,0,,,,,
2020/2/2,Hiroshima,0,,,,,
2020/2/2,Yamaguchi,0,,,,,
2020/2/2,Tokushima,0,,,,,
2020/2/2,Kagawa,0,,,,,
2020/2/2,Ehime,0,,,,,
2020/2/2,Kochi,0,,,,,
2020/2/2,Fukuoka,0,,,,,
2020/2/2,Saga,0,,,,,
2020/2/2,Nagasaki,0,,,,,
2020/2/2,Kumamoto,0,,,,,
2020/2/2,Oita,0,,,,,
2020/2/2,Miyazaki,0,,,,,
2020/2/2,Kagoshima,0,,,,,
2020/2/2,Okinawa,0,,,,,
2020/2/3,Hokkaido,0,,,,,
2020/2/3,Aomori,0,,,,,
2020/2/3,Iwate,0,,,,,
2020/2/3,Miyagi,0,,,,,
2020/2/3,Akita,0,,,,,
2020/2/3,Yamagata,0,,,,,
2020/2/3,Fukushima,0,,,,,
2020/2/3,Ibaraki,0,,,,,
2020/2/3,Tochigi,0,,,,,
2020/2/3,Gunma,0,,,,,
2020/2/3,Saitama,0,,,,,
2020/2/3,Chiba,0,,,,,
2020/2/3,Tokyo,0,,,,,
2020/2/3,Kanagawa,0,,,,,
2020/2/3,Niigata,0,,,,,
2020/2/3,Toyama,0,,,,,
2020/2/3,Ishikawa,0,,,,,
2020/2/3,Fukui,0,,,,,
2020/2/3,Yamanashi,0,,,,,
2020/2/3,Nagano,0,,,,,
2020/2/3,Gifu,0,,,,,
2020/2/3,Shizuoka,0,,,,,
2020/2/3,Aichi,0,,,,,
2020/2/3,Mie,0,,,,,
2020/2/3,Shiga,0,,,,,
2020/2/3,Kyoto,0,,,,,
2020/2/3,Osaka,0,,,,,
2020/2/3,Hyogo,0,,,,,
2020/2/3,Nara,0,,,,,
2020/2/3,Wakayama,0,,,,,
2020/2/3,Tottori,0,,,,,
2020/2/3,Shimane,0,,,,,
2020/2/3,Okayama,0,,,,,
2020/2/3,Hiroshima,0,,,,,
2020/2/3,Yamaguchi,0,,,,,
2020/2/3,Tokushima,0,,,,,
2020/2/3,Kagawa,0,,,,,
2020/2/3,Ehime,0,,,,,
2020/2/3,Kochi,0,,,,,
2020/2/3,Fukuoka,0,,,,,
2020/2/3,Saga,0,,,,,
2020/2/3,Nagasaki,0,,,,,
2020/2/3,Kumamoto,0,,,,,
2020/2/3,Oita,0,,,,,
2020/2/3,Miyazaki,0,,,,,
2020/2/3,Kagoshima,0,,,,,
2020/2/3,Okinawa,0,,,,,
2020/2/4,Hokkaido,0,,,,,
2020/2/4,Aomori,0,,,,,
2020/2/4,Iwate,0,,,,,
2020/2/4,Miyagi,0,,,,,
2020/2/4,Akita,0,,,,,
2020/2/4,Yamagata,0,,,,,
2020/2/4,Fukushima,0,,,,,
2020/2/4,Ibaraki,0,,,,,
2020/2/4,Tochigi,0,,,,,
2020/2/4,Gunma,0,,,,,
2020/2/4,Saitama,0,,,,,
2020/2/4,Chiba,1,,,,,
2020/2/4,Tokyo,0,,,,,
2020/2/4,Kanagawa,0,,,,,
2020/2/4,Niigata,0,,,,,
2020/2/4,Toyama,0,,,,,
2020/2/4,Ishikawa,0,,,,,
2020/2/4,Fukui,0,,,,,
2020/2/4,Yamanashi,0,,,,,
2020/2/4,Nagano,0,,,,,
2020/2/4,Gifu,0,,,,,
2020/2/4,Shizuoka,0,,,,,
2020/2/4,Aichi,0,,,,,
2020/2/4,Mie,0,,,,,
2020/2/4,Shiga,0,,,,,
2020/2/4,Kyoto,0,,,,,
2020/2/4,Osaka,0,,,,,
2020/2/4,Hyogo,0,,,,,
2020/2/4,Nara,0,,,,,
2020/2/4,Wakayama,0,,,,,
2020/2/4,Tottori,0,,,,,
2020/2/4,Shimane,0,,,,,
2020/2/4,Okayama,0,,,,,
2020/2/4,Hiroshima,0,,,,,
2020/2/4,Yamaguchi,0,,,,,
2020/2/4,Tokushima,0,,,,,
2020/2/4,Kagawa,0,,,,,
2020/2/4,Ehime,0,,,,,
2020/2/4,Kochi,0,,,,,
2020/2/4,Fukuoka,0,,,,,
2020/2/4,Saga,0,,,,,
2020/2/4,Nagasaki,0,,,,,
2020/2/4,Kumamoto,0,,,,,
2020/2/4,Oita,0,,,,,
2020/2/4,Miyazaki,0,,,,,
2020/2/4,Kagoshima,0,,,,,
2020/2/4,Okinawa,0,,,,,
2020/2/5,Hokkaido,0,4,,,,
2020/2/5,Aomori,0,4,,,,
2020/2/5,Iwate,0,4,,,,
2020/2/5,Miyagi,0,4,,,,
2020/2/5,Akita,0,4,,,,
2020/2/5,Yamagata,0,4,,,,
2020/2/5,Fukushima,0,4,,,,
2020/2/5,Ibaraki,0,4,,,,
2020/2/5,Tochigi,0,4,,,,
2020/2/5,Gunma,0,4,,,,
2020/2/5,Saitama,0,4,,,,
2020/2/5,Chiba,1,4,,,,
2020/2/5,Tokyo,0,4,,,,
2020/2/5,Kanagawa,0,4,,,,
2020/2/5,Niigata,0,4,,,,
2020/2/5,Toyama,0,4,,,,
2020/2/5,Ishikawa,0,4,,,,
2020/2/5,Fukui,0,4,,,,
2020/2/5,Yamanashi,0,4,,,,
2020/2/5,Nagano,0,4,,,,
2020/2/5,Gifu,0,4,,,,
2020/2/5,Shizuoka,0,4,,,,
2020/2/5,Aichi,0,4,,,,
2020/2/5,Mie,0,4,,,,
2020/2/5,Shiga,0,4,,,,
2020/2/5,Kyoto,1,4,,,,
2020/2/5,Osaka,0,4,,,,
2020/2/5,Hyogo,0,4,,,,
2020/2/5,Nara,0,4,,,,
2020/2/5,Wakayama,0,4,,,,
2020/2/5,Tottori,0,4,,,,
2020/2/5,Shimane,0,4,,,,
2020/2/5,Okayama,0,4,,,,
2020/2/5,Hiroshima,0,4,,,,
2020/2/5,Yamaguchi,0,4,,,,
2020/2/5,Tokushima,0,4,,,,
2020/2/5,Kagawa,0,4,,,,
2020/2/5,Ehime,0,4,,,,
2020/2/5,Kochi,0,4,,,,
2020/2/5,Fukuoka,0,4,,,,
2020/2/5,Saga,0,4,,,,
2020/2/5,Nagasaki,0,4,,,,
2020/2/5,Kumamoto,0,4,,,,
2020/2/5,Oita,0,4,,,,
2020/2/5,Miyazaki,0,4,,,,
2020/2/5,Kagoshima,0,4,,,,
2020/2/5,Okinawa,0,4,,,,
2020/2/6,Hokkaido,0,19,,,,
2020/2/6,Aomori,0,19,,,,
2020/2/6,Iwate,0,19,,,,
2020/2/6,Miyagi,0,19,,,,
2020/2/6,Akita,0,19,,,,
2020/2/6,Yamagata,0,19,,,,
2020/2/6,Fukushima,0,19,,,,
2020/2/6,Ibaraki,0,19,,,,
2020/2/6,Tochigi,0,19,,,,
2020/2/6,Gunma,0,19,,,,
2020/2/6,Saitama,0,19,,,,
2020/2/6,Chiba,0,19,,,,
2020/2/6,Tokyo,0,19,,,,
2020/2/6,Kanagawa,0,19,,,,
2020/2/6,Niigata,0,19,,,,
2020/2/6,Toyama,0,19,,,,
2020/2/6,Ishikawa,0,19,,,,
2020/2/6,Fukui,0,19,,,,
2020/2/6,Yamanashi,0,19,,,,
2020/2/6,Nagano,0,19,,,,
2020/2/6,Gifu,0,19,,,,
2020/2/6,Shizuoka,0,19,,,,
2020/2/6,Aichi,0,19,,,,
2020/2/6,Mie,0,19,,,,
2020/2/6,Shiga,0,19,,,,
2020/2/6,Kyoto,0,19,,,,
2020/2/6,Osaka,0,19,,,,
2020/2/6,Hyogo,0,19,,,,
2020/2/6,Nara,0,19,,,,
2020/2/6,Wakayama,0,19,,,,
2020/2/6,Tottori,0,19,,,,
2020/2/6,Shimane,0,19,,,,
2020/2/6,Okayama,0,19,,,,
2020/2/6,Hiroshima,0,19,,,,
2020/2/6,Yamaguchi,0,19,,,,
2020/2/6,Tokushima,0,19,,,,
2020/2/6,Kagawa,0,19,,,,
2020/2/6,Ehime,0,19,,,,
2020/2/6,Kochi,0,19,,,,
2020/2/6,Fukuoka,0,19,,,,
2020/2/6,Saga,0,19,,,,
2020/2/6,Nagasaki,0,19,,,,
2020/2/6,Kumamoto,0,19,,,,
2020/2/6,Oita,0,19,,,,
2020/2/6,Miyazaki,0,19,,,,
2020/2/6,Kagoshima,0,19,,,,
2020/2/6,Okinawa,0,19,,,,
2020/2/7,Hokkaido,0,9,,,,
2020/2/7,Aomori,0,9,,,,
2020/2/7,Iwate,0,9,,,,
2020/2/7,Miyagi,0,9,,,,
2020/2/7,Akita,0,9,,,,
2020/2/7,Yamagata,0,9,,,,
2020/2/7,Fukushima,0,9,,,,
2020/2/7,Ibaraki,0,9,,,,
2020/2/7,Tochigi,0,9,,,,
2020/2/7,Gunma,0,9,,,,
2020/2/7,Saitama,0,9,,,,
2020/2/7,Chiba,0,9,,,,
2020/2/7,Tokyo,0,9,,,,
2020/2/7,Kanagawa,0,9,,,,
2020/2/7,Niigata,0,9,,,,
2020/2/7,Toyama,0,9,,,,
2020/2/7,Ishikawa,0,9,,,,
2020/2/7,Fukui,0,9,,,,
2020/2/7,Yamanashi,0,9,,,,
2020/2/7,Nagano,0,9,,,,
2020/2/7,Gifu,0,9,,,,
2020/2/7,Shizuoka,0,9,,,,
2020/2/7,Aichi,0,9,,,,
2020/2/7,Mie,0,9,,,,
2020/2/7,Shiga,0,9,,,,
2020/2/7,Kyoto,0,9,,,,
2020/2/7,Osaka,0,9,,,,
2020/2/7,Hyogo,0,9,,,,
2020/2/7,Nara,0,9,,,,
2020/2/7,Wakayama,0,9,,,,
2020/2/7,Tottori,0,9,,,,
2020/2/7,Shimane,0,9,,,,
2020/2/7,Okayama,0,9,,,,
2020/2/7,Hiroshima,0,9,,,,
2020/2/7,Yamaguchi,0,9,,,,
2020/2/7,Tokushima,0,9,,,,
2020/2/7,Kagawa,0,9,,,,
2020/2/7,Ehime,0,9,,,,
2020/2/7,Kochi,0,9,,,,
2020/2/7,Fukuoka,0,9,,,,
2020/2/7,Saga,0,9,,,,
2020/2/7,Nagasaki,0,9,,,,
2020/2/7,Kumamoto,0,9,,,,
2020/2/7,Oita,0,9,,,,
2020/2/7,Miyazaki,0,9,,,,
2020/2/7,Kagoshima,0,9,,,,
2020/2/7,Okinawa,0,9,,,,
2020/2/8,Hokkaido,0,4,,,,
2020/2/8,Aomori,0,4,,,,
2020/2/8,Iwate,0,4,,,,
2020/2/8,Miyagi,0,4,,,,
2020/2/8,Akita,0,4,,,,
2020/2/8,Yamagata,0,4,,,,
2020/2/8,Fukushima,0,4,,,,
2020/2/8,Ibaraki,0,4,,,,
2020/2/8,Tochigi,0,4,,,,
2020/2/8,Gunma,0,4,,,,
2020/2/8,Saitama,0,4,,,,
2020/2/8,Chiba,0,4,,,,
2020/2/8,Tokyo,0,4,,,,
2020/2/8,Kanagawa,0,4,,,,
2020/2/8,Niigata,0,4,,,,
2020/2/8,Toyama,0,4,,,,
2020/2/8,Ishikawa,0,4,,,,
2020/2/8,Fukui,0,4,,,,
2020/2/8,Yamanashi,0,4,,,,
2020/2/8,Nagano,0,4,,,,
2020/2/8,Gifu,0,4,,,,
2020/2/8,Shizuoka,0,4,,,,
2020/2/8,Aichi,0,4,,,,
2020/2/8,Mie,0,4,,,,
2020/2/8,Shiga,0,4,,,,
2020/2/8,Kyoto,0,4,,,,
2020/2/8,Osaka,0,4,,,,
2020/2/8,Hyogo,0,4,,,,
2020/2/8,Nara,0,4,,,,
2020/2/8,Wakayama,0,4,,,,
2020/2/8,Tottori,0,4,,,,
2020/2/8,Shimane,0,4,,,,
2020/2/8,Okayama,0,4,,,,
2020/2/8,Hiroshima,0,4,,,,
2020/2/8,Yamaguchi,0,4,,,,
2020/2/8,Tokushima,0,4,,,,
2020/2/8,Kagawa,0,4,,,,
2020/2/8,Ehime,0,4,,,,
2020/2/8,Kochi,0,4,,,,
2020/2/8,Fukuoka,0,4,,,,
2020/2/8,Saga,0,4,,,,
2020/2/8,Nagasaki,0,4,,,,
2020/2/8,Kumamoto,0,4,,,,
2020/2/8,Oita,0,4,,,,
2020/2/8,Miyazaki,0,4,,,,
2020/2/8,Kagoshima,0,4,,,,
2020/2/8,Okinawa,0,4,,,,
2020/2/9,Hokkaido,0,10,,,,
2020/2/9,Aomori,0,10,,,,
2020/2/9,Iwate,0,10,,,,
2020/2/9,Miyagi,0,10,,,,
2020/2/9,Akita,0,10,,,,
2020/2/9,Yamagata,0,10,,,,
2020/2/9,Fukushima,0,10,,,,
2020/2/9,Ibaraki,0,10,,,,
2020/2/9,Tochigi,0,10,,,,
2020/2/9,Gunma,0,10,,,,
2020/2/9,Saitama,0,10,,,,
2020/2/9,Chiba,0,10,,,,
2020/2/9,Tokyo,0,10,,,,
2020/2/9,Kanagawa,0,10,,,,
2020/2/9,Niigata,0,10,,,,
2020/2/9,Toyama,0,10,,,,
2020/2/9,Ishikawa,0,10,,,,
2020/2/9,Fukui,0,10,,,,
2020/2/9,Yamanashi,0,10,,,,
2020/2/9,Nagano,0,10,,,,
2020/2/9,Gifu,0,10,,,,
2020/2/9,Shizuoka,0,10,,,,
2020/2/9,Aichi,0,10,,,,
2020/2/9,Mie,0,10,,,,
2020/2/9,Shiga,0,10,,,,
2020/2/9,Kyoto,0,10,,,,
2020/2/9,Osaka,0,10,,,,
2020/2/9,Hyogo,0,10,,,,
2020/2/9,Nara,0,10,,,,
2020/2/9,Wakayama,0,10,,,,
2020/2/9,Tottori,0,10,,,,
2020/2/9,Shimane,0,10,,,,
2020/2/9,Okayama,0,10,,,,
2020/2/9,Hiroshima,0,10,,,,
2020/2/9,Yamaguchi,0,10,,,,
2020/2/9,Tokushima,0,10,,,,
2020/2/9,Kagawa,0,10,,,,
2020/2/9,Ehime,0,10,,,,
2020/2/9,Kochi,0,10,,,,
